appid,game_title,tags,tag_count
527430,"Warhammer 40,000: Inquisitor - Martyr","Warhammer 40K, Action RPG, RPG, Action, Hack and Slash, Loot, Dark, Co-op, Adventure, Games Workshop, Space, Indie, Isometric, Violent, Online Co-Op, Sci-fi, Singleplayer, Multiplayer, War, Inventory Management",20
532110,Rusty Lake: Roots,"Puzzle, Point & Click, Indie, Psychological Horror, Adventure, Horror, Story Rich, Singleplayer, Atmospheric, Hidden Object, 2D, Mystery, Dark, Surreal, Escape Room, Hand-drawn, Gore, Casual, Immersive, Lovecraftian",20
535930,Two Point Hospital,"Simulation, Management, Medical Sim, Building, Funny, Singleplayer, Strategy, Sandbox, Indie, Comedy, Casual, City Builder, Replay Value, Cartoony, Isometric, Multiplayer, Family Friendly, Retro, Classic, Tactical",20
538680,The Legend of Heroes: Trails of Cold Steel,"JRPG, Anime, RPG, Story Rich, Turn-Based, Great Soundtrack, Singleplayer, Turn-Based Combat, Adventure, Fantasy, Romance, Cute, Dungeon Crawler, Dating Sim, Funny, Party-Based RPG, Action, Open World, Mechs, Visual Novel",20
541570,Sally Face - Episode One,"Story Rich, Psychological Horror, Indie, Horror, Dark, Puzzle, Adventure, Mystery, Atmospheric, Singleplayer, Point & Click, Hand-drawn, 2D, Narrative, Supernatural, Emotional, Interactive Fiction, Demons, Dark Humor, Casual",20
542050,Forgotton Anne,"Story Rich, Atmospheric, Female Protagonist, 2D, Hand-drawn, Steampunk, Emotional, 2D Platformer, Choices Matter, Cinematic, Fantasy, Singleplayer, Soundtrack, Cartoony, Anime, Stylized, Puzzle, Platformer, Action, Indie",20
542480,Therian Saga,"Free to Play, RPG, Adventure, Strategy, Action, Massively Multiplayer, Crafting, Multiplayer, MMORPG, Open World, Exploration, Fantasy, Puzzle, Simulation, Resource Management, Asynchronous Multiplayer, Indie, RTS, Old School, PvP",20
546560,Half-Life: Alyx,"VR, FPS, Story Rich, Horror, Shooter, Action, Female Protagonist, Singleplayer, First-Person, Sci-fi, Atmospheric, Zombies, Beautiful, Aliens, Adventure, Futuristic, Psychological Horror, Memes, Great Soundtrack, Gore",20
547590,Pinball FX2 VR,"Pinball, VR, Simulation, Arcade, Family Friendly, Physics, Retro, Casual, Sports, Anime, 3D, Top-Down, 1990's, Relaxing, Score Attack, Singleplayer, Mars, Classic",18
552520,Far Cry® 5,"Open World, Action-Adventure, Multiplayer, Co-op, FPS, Shooter, Exploration, Story Rich, Realistic, First-Person, America, Hunting, Action, Stealth, Adventure, Survival, 3D, Nature, Atmospheric, Psychedelic",20
553420,TUNIC,"Exploration, Puzzle, Souls-like, Metroidvania, Cute, Action-Adventure, Isometric, Difficult, RPG, 3D, Action RPG, Top-Down, Atmospheric, Colorful, Nonlinear, Fantasy, Action, Stylized, Controller, Indie",20
553640,ICEY,"Action, Female Protagonist, Hack and Slash, Indie, Anime, Side Scroller, Adventure, Singleplayer, RPG, 2D, Narration, Cyberpunk, Great Soundtrack, Character Action Game, Spectacle fighter, Sci-fi, Metroidvania, Platformer, Funny, Lovecraftian",20
554620,Life is Strange: Before the Storm,"Story Rich, Choices Matter, Great Soundtrack, Female Protagonist, Atmospheric, Singleplayer, Episodic, Adventure, Choose Your Own Adventure, Multiple Endings, Third Person, Drama, Mystery, Action, Indie, LGBTQ+, Walking Simulator, Point & Click, Psychological Horror, Memes",20
557340,My Friend Pedro,"Action, Indie, Shooter, Parkour, Bullet Time, Violent, Great Soundtrack, Gore, Singleplayer, Side Scroller, Platformer, Fast-Paced, Funny, 2D, Comedy, Blood, 2.5D, Physics, Controller, Multiplayer",20
557600,Gorogoa,"Puzzle, Hand-drawn, Indie, Beautiful, Casual, Atmospheric, Singleplayer, Adventure, Stylized, Short, Point & Click, 2D, Story Rich, Mystery, Great Soundtrack, Exploration, Interactive Fiction, Experimental, Cartoony, Surreal",20
557750,Giants: Citizen Kabuto,"Action, Adventure, RPG, Resource Management, Violent, Fantasy, Real-Time, Comedy, Nudity, Multiplayer, Singleplayer, RTS, FPS, Third-Person Shooter, Funny, Third Person, Open World, Base Building, Action-Adventure, Classic",20
559100,Phantom Doctrine,"Turn-Based Tactics, Strategy, Cold War, Stealth, RPG, Singleplayer, Tactical, Turn-Based Strategy, Turn-Based, Character Customization, Action, Violent, Multiplayer, Replay Value, Isometric, Great Soundtrack, Atmospheric, Alternate History, Story Rich, Management",20
559210,Rakuen,"Story Rich, Emotional, Puzzle, Cute, JRPG, Pixel Graphics, RPG, Adventure, Anime, Fantasy, Funny, Colorful, Family Friendly, RPGMaker, Psychological Horror, Singleplayer, Indie, 2D, Point & Click, Horror",20
559680,Vampire: The Masquerade - Redemption,"RPG, Vampire, Violent, Classic, Story Rich, Atmospheric, Singleplayer, Great Soundtrack, Cult Classic, Horror, Dark, Third Person, Action, Choices Matter, Dark Fantasy, Multiplayer, CRPG, Medieval",18
560130,Pillars of Eternity II: Deadfire,"RPG, Party-Based RPG, Isometric, CRPG, Story Rich, Singleplayer, Character Customization, Fantasy, Choices Matter, Open World, Turn-Based, Real-Time with Pause, Pirates, Adventure, Nudity, Exploration, Romance, Atmospheric, Great Soundtrack, Female Protagonist",20
563840,LOST EMBER,"Atmospheric, Exploration, Singleplayer, Relaxing, Story Rich, Nature, Cute, Third Person, Walking Simulator, Experience, Emotional, Wholesome, Action, Stylized, Family Friendly, Cozy, Female Protagonist, Adventure, Short, Dog",20
569860,Thimbleweed Park™,"Adventure, Point & Click, Pixel Graphics, Indie, Puzzle, Comedy, Story Rich, Retro, Funny, 1990's, Singleplayer, 2D, Great Soundtrack, Classic, Mystery, Cult Classic, Detective, Remake, Atmospheric, Noir",20
570940,DARK SOULS™: REMASTERED,"Souls-like, Dark Fantasy, RPG, Difficult, Action, Dark, Fantasy, Atmospheric, Great Soundtrack, Action RPG, Lore-Rich, Adventure, Multiplayer, Exploration, Third Person, Story Rich, Replay Value, Character Customization, Soundtrack, Co-op",20
571310,SteamWorld Dig 2,"Adventure, Metroidvania, Indie, Action, Mining, Platformer, 2D, Steampunk, Female Protagonist, Singleplayer, Exploration, Great Soundtrack, Robots, Controller, Casual, Colorful, Family Friendly, Western, 2D Platformer, RPG",20
572410,Steel Division: Normandy 44,"World War II, Strategy, RTS, Military, Action, Simulation, Tactical, Multiplayer, War, Wargame, Singleplayer, Real Time Tactics, Historical, Realistic, Open World, Co-op, Real-Time, Tanks, Real-Time with Pause, Replay Value",20
573100,Battlefleet Gothic: Armada 2,"Space, Strategy, Warhammer 40K, RTS, Sci-fi, Real Time Tactics, Singleplayer, Games Workshop, Multiplayer, Co-op, Violent, Naval, Naval Combat, War, Atmospheric, Tactical, Co-op Campaign, Spaceships, Great Soundtrack",19
578330,LEGO® City Undercover,"LEGO, Open World, Action, Co-op, Adventure, Multiplayer, Family Friendly, Comedy, Funny, Singleplayer, Local Co-Op, Sandbox, Crime, Exploration, Racing, Split Screen, Controller, Local Multiplayer, Villain Protagonist, Memes",20
579180,Ys VIII: Lacrimosa of DANA,"RPG, JRPG, Action, Anime, Great Soundtrack, Adventure, Action RPG, Singleplayer, Story Rich, Hack and Slash, Cute, Open World, Exploration, Violent, Fantasy, Controller, Difficult, Female Protagonist, Metroidvania, Co-op",20
581320,Insurgency: Sandstorm,"FPS, Realistic, Shooter, Military, Tactical, Multiplayer, Action, First-Person, War, Online Co-Op, Co-op, Gore, Violent, Difficult, Atmospheric, Simulation, Open World, Massively Multiplayer, Indie, Choices Matter",20
583470,The End Is Nigh,"Precision Platformer, Platformer, Indie, Difficult, Great Soundtrack, Adventure, Singleplayer, 2D, Action, Pixel Graphics, Post-apocalyptic, Dark, Funny, Memes, Atmospheric, Dark Fantasy, Dark Comedy, 2D Platformer, Retro, Historical",20
584400,Sonic Mania,"Great Soundtrack, 2D, Platformer, Retro, Action, Classic, Pixel Graphics, Fast-Paced, Colorful, Adventure, Side Scroller, Singleplayer, Family Friendly, Local Co-Op, Casual, Multiplayer, Arcade, Action-Adventure, Cartoony, Remake",20
588650,Dead Cells,"Adventure, Action Roguelike, Pixel Graphics, 2D, Metroidvania, Roguelike, Souls-like, Roguelite, Difficult, Replay Value, Hack and Slash, Platformer, Singleplayer, Roguevania, Action, Dark Fantasy, Atmospheric, Procedural Generation, Funny, Indie",20
589360,Ni no Kuni™ II: Revenant Kingdom,"RPG, JRPG, Anime, Adventure, Open World, Singleplayer, Fantasy, Story Rich, Cute, Action RPG, Great Soundtrack, Hack and Slash, Dungeon Crawler, City Builder, Action, Strategy, Cartoony, Exploration, Multiplayer, Survival",20
590380,Into the Breach,"Strategy, Turn-Based Strategy, Indie, Mechs, Pixel Graphics, Turn-Based Tactics, Roguelike, Turn-Based, Puzzle, Roguelite, Sci-fi, Singleplayer, Tactical, Turn-Based Combat, Isometric, RPG, Replay Value, Simulation, Procedural Generation, Great Soundtrack",20
591630,Candleman: The Complete Journey,"Indie, Action, Adventure, RPG, Puzzle, Dark, Platformer, Story Rich, Drama, 3D Platformer, Singleplayer, Linear, Atmospheric, Puzzle Platformer, Horror",15
593380,XCOM 2: War of the Chosen,"Strategy, Turn-Based, Turn-Based Tactics, Aliens, Tactical, Sci-fi, Turn-Based Strategy, Singleplayer, Character Customization, Zombies, Action, Difficult, Multiplayer, Moddable",14
594570,Total War: WARHAMMER II,"Strategy, Fantasy, Turn-Based Strategy, RTS, Grand Strategy, War, Multiplayer, Games Workshop, Action, Turn-Based, Singleplayer, Dark Fantasy, Co-op, Tactical, Real Time Tactics, Story Rich, Atmospheric, Dwarf, Dinosaurs, Great Soundtrack",20
595520,FINAL FANTASY XII THE ZODIAC AGE,"RPG, JRPG, Fantasy, Singleplayer, Story Rich, Great Soundtrack, Open World, Adventure, Exploration, Classic, Party-Based RPG, Real-Time with Pause, Third Person, Action, Anime, Turn-Based, Strategy, Remake, Atmospheric, Female Protagonist",20
596620,Gas Guzzlers: Combat Carnage,"Combat Racing, Racing, Action, Vehicular Combat, Automobile Sim, Arcade, Shooter, Driving, Multiplayer, Fast-Paced",10
597170,Clone Drone in the Danger Zone,"Robots, Action, 3D Fighter, Swordplay, Fighting, Multiplayer, Indie, Funny, Voxel, Singleplayer, Co-op, Roguelike, Online Co-Op, Third Person, Pixel Graphics, Futuristic, Difficult, Comedy, Survival, Dark Humor",20
599390,Battle for Wesnoth,"Free to Play, Strategy, Turn-Based Strategy, Indie, Hex Grid, Fantasy, Turn-Based, Multiplayer, Turn-Based Tactics, Pixel Graphics, 2D, Singleplayer, Story Rich, Medieval, Tactical, Dwarf, Strategy RPG, Turn-Based Combat, Wargame, RPG",20
600130,Valfaris,"Action, Indie, Gore, Platformer, Pixel Graphics, 2D, Great Soundtrack, Side Scroller, Violent, Retro, Sci-fi, Singleplayer, Difficult, Shoot 'Em Up, Dark, Gothic, Fantasy, Horror, Old School, Metroidvania",20
601150,Devil May Cry 5,"Action, Hack and Slash, Great Soundtrack, Violent, Character Action Game, Demons, Spectacle fighter, Third Person, Singleplayer, Sexual Content, Nudity, Story Rich, Stylized, Difficult, Gore, Classic, Multiplayer, Controller, Adventure, Anime",20
601430,The Evil Within 2,"Horror, Survival Horror, Psychological Horror, Dark, Story Rich, Action, Open World, Adventure, Gore, Singleplayer, Atmospheric, Third-Person Shooter, Third Person, Violent, Zombies, Stealth, Survival, Shooter, First-Person, Great Soundtrack",20
601530,Darkarta: A Broken Heart's Quest Collector's Edition,"Casual, Hidden Object, Interactive Fiction, Puzzle, Point & Click, Female Protagonist, First-Person, Alternate History, Romance, Story Rich, Detective, Relaxing, Family Friendly, Fantasy, Mythology, Thriller, Magic, Atmospheric, Mystery, Drama",20
607080,Psychonauts 2,"3D Platformer, Story Rich, Singleplayer, Comedy, Psychological, Adventure, Funny, Platformer, Psychedelic, Cartoony, Colorful, Action, Sequel, Surreal, Third Person, Action-Adventure, Great Soundtrack, Cult Classic, Controller, Arcade",20
609320,FAR: Lone Sails,"Atmospheric, Adventure, Post-apocalyptic, 2.5D, Singleplayer, Exploration, Puzzle, Indie, Driving, Short, Story Rich, Puzzle Platformer, Steampunk, Platformer, Survival, Action, Cinematic, Experience, Action-Adventure, Nature",20
610860,Shogo: Mobile Armor Division,"Action, Adventure, Strategy, Mechs, FPS, First-Person, Anime, Sci-fi, Classic, Shooter, Gore",11
617480,Tower of Time,"Real Time Tactics, Real-Time, Turn-Based, RPG, Party-Based RPG, Strategy, Real-Time with Pause, Isometric, Lore-Rich, Story Rich, Fantasy, Atmospheric, Adventure, Singleplayer, Dungeons & Dragons, Indie, Dungeon Crawler, CRPG, Great Soundtrack, Realistic",20
627270,Injustice™ 2,"Fighting, Action, Superhero, Multiplayer, Arcade, Local Multiplayer, 2D Fighter, Singleplayer, Comic Book, Story Rich, Character Customization, Violent, Controller, Competitive, Online Co-Op, Beat 'em up, 2.5D, Difficult, PvP, Local Co-Op",20
631570,Whispers of a Machine,"Adventure, Point & Click, Detective, Sci-fi, 2D, Female Protagonist, Cyberpunk, Pixel Graphics, Singleplayer, Mystery, Choices Matter, Puzzle, Noir, Retro, Story Rich, Atmospheric, Futuristic, Post-apocalyptic, 2.5D, Exploration",20
632360,Risk of Rain 2,"Third-Person Shooter, Action Roguelike, Multiplayer, Co-op, Action, Roguelite, Roguelike, Looter Shooter, Loot, Online Co-Op, Shooter, Great Soundtrack, Difficult, Third Person, Indie, Survival, Singleplayer, Soundtrack, Early Access, Bullet Hell",20
632470,Disco Elysium - The Final Cut,"RPG, Story Rich, Choices Matter, Detective, Isometric, Atmospheric, Singleplayer, CRPG, Point & Click, Political, Noir, Surreal, Visual Novel, Exploration, Funny, Indie, Adventure, Open World, Character Customization, Sexual Content",20
638230,Journey,"Beautiful, Atmospheric, Adventure, Indie, Co-op, Exploration, Relaxing, Great Soundtrack, Walking Simulator, Casual, Multiplayer, Story Rich, Stylized, Music, Family Friendly, Classic, Mystery, Narrative, 3D, Singleplayer",20
638970,Yakuza 0,"Story Rich, Action, Beat 'em up, Great Soundtrack, Crime, Open World, Minigames, Funny, RPG, Singleplayer, Violent, Mature, Adventure, Comedy, Sexual Content, Third Person, Drama, Atmospheric, JRPG, Dating Sim",20
641990,The Escapists 2,"Multiplayer, Strategy, Pixel Graphics, Co-op, 2D, Online Co-Op, Crafting, Local Co-Op, Simulation, Singleplayer, Indie, Sandbox, Stealth, Character Customization, Split Screen, Funny, Puzzle, Open World, Action, Difficult",20
654880,Dream Daddy: A Dad Dating Simulator,"LGBTQ+, Dating Sim, Sexual Content, Romance, Visual Novel, Simulation, Character Customization, Indie, Memes, Casual, Funny, Choices Matter, NSFW, Cute, Nudity, Singleplayer, Mature, Story Rich, Multiple Endings, Comedy",20
673130,AMID EVIL,"Old School, Boomer Shooter, Arena Shooter, FPS, Magic, Sci-fi, Surreal, Shooter, First-Person, Psychedelic, Colorful, Action, Fantasy, Dark Fantasy, Atmospheric, Adventure, Retro, 1990's, Combat, Singleplayer",20
673880,"Warhammer 40,000: Mechanicus","Warhammer 40K, Strategy, Turn-Based Tactics, Games Workshop, Turn-Based Combat, Sci-fi, Great Soundtrack, Turn-Based, Atmospheric, Tactical, Singleplayer, Turn-Based Strategy, Robots, Indie, RPG, Dungeon Crawler, Character Customization, Difficult, Story Rich, Board Game",20
674940,Stick Fight: The Game,"Multiplayer, Funny, Fighting, Local Multiplayer, Action, 2D Fighter, 4 Player Local, PvP, 2D, Casual, Physics, Online Co-Op, Local Co-Op, Indie, Shooter, Controller, Co-op, Great Soundtrack, Split Screen, Strategy",20
675260,Batman: The Enemy Within - The Telltale Series,"Adventure, Story Rich, Choices Matter, Superhero, Point & Click, Singleplayer, Episodic, Comic Book, Detective, Action, Quick-Time Events, Violent, Atmospheric, Dark, Third Person, Choose Your Own Adventure, Visual Novel, Gore, Mature, Mystery",20
678960,CODE VEIN,"Souls-like, Anime, Character Customization, RPG, Action RPG, JRPG, Co-op, Third Person, Singleplayer, Action, Difficult, Vampire, Multiplayer, Dark Fantasy, Post-apocalyptic, Online Co-Op, Hack and Slash, Violent, Adventure, Gore",20
690640,Trine 4: The Nightmare Prince,"Puzzle Platformer, Local Co-Op, Online Co-Op, Action-Adventure, Co-op, Beautiful, Fantasy, 2.5D, Multiplayer, Platformer, Adventure, Puzzle, Action, Atmospheric, Local Multiplayer, Great Soundtrack, Stylized, Indie, Singleplayer, RPG",20
690790,DiRT Rally 2.0,"Racing, Automobile Sim, Simulation, Multiplayer, VR, Driving, Sports, Offroad, Realistic, Singleplayer, Difficult, Controller, First-Person, Open World, Co-op, 3D Vision, Family Friendly, TrackIR, Action, Adventure",20
691690,Ash of Gods: Redemption,"Singleplayer, RPG, Turn-Based Combat, Strategy, Story Rich, Isometric, Strategy RPG, Dark Fantasy, Party-Based RPG, Multiple Endings, Choices Matter, Hand-drawn, Medieval, Tactical RPG, Atmospheric, CRPG, Fantasy, Turn-Based Tactics, Turn-Based, Lore-Rich",20
692850,Bloodstained: Ritual of the Night,"Metroidvania, RPG, Female Protagonist, Action, Adventure, Anime, Side Scroller, 2.5D, Platformer, Great Soundtrack, Gothic, Dark Fantasy, Exploration, Singleplayer, Crafting, 2D, Difficult, Nudity, Indie, Sexual Content",20
692890,Roboquest,"FPS, Action Roguelike, Roguelite, Shooter, Online Co-Op, Co-op, Fast-Paced, Looter Shooter, Bullet Hell, Action, Post-apocalyptic, Indie, Stylized, Sci-fi, Multiplayer, Perma Death, Roguelike, First-Person, Colorful, Singleplayer",20
700330,SCP: Secret Laboratory,"Free to Play, Multiplayer, Horror, First-Person, Co-op, Survival Horror, Shooter, Online Co-Op, FPS, Action, Memes, Survival, Sci-fi, Psychological Horror, Atmospheric, Strategy, Difficult, Indie, Adventure, Fantasy",20
703080,Planet Zoo,"Management, Simulation, Building, Sandbox, Nature, City Builder, Economy, Realistic, Singleplayer, Family Friendly, Cute, Resource Management, Strategy, Great Soundtrack, Multiplayer, Relaxing, Open World, Casual, Funny, Horses",20
703320,Hidden & Dangerous 2: Courage Under Fire,"Action, Strategy, FPS, Tactical, World War II, War, Shooter, First-Person, Singleplayer, Multiplayer, Co-op, Third-Person Shooter, Classic, Stealth, Military, Third Person",16
